Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
pse_R941.40.fq.seed1.ngs	1	1	1	1	1	1	6384172	6384172	6384172	6384172	6384172	6384172	1	6384172	6384172	6410639	66.40	66.40	6384172	6384172	6384172	6384172	6384172.0	6357814.3	1	1	1	1	1	1	6384172	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.61	6384172	6384172	6384172	6384172	6384172	6384172	6384172.0	6357814.3	1	1	1	1
pse_R941.40.fq.seed1.ont	1	1	1	1	1	1	6383636	6383636	6383636	6383636	6383636	6383636	1	6383636	6383636	6410639	66.40	66.40	6383636	6383636	6383636	6383636	6383636.0	6356746.7	1	1	1	1	1	1	6383636	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	1.28	7.64	6383636	6383636	6383636	6383636	6383636	6383636	6383636.0	6356746.7	1	1	1	1
pse_R941.40.fq.seed2.ngs	1	1	1	1	1	1	6384192	6384192	6384192	6384192	6384192	6384192	1	6384192	6384192	6410639	66.40	66.40	6384192	6384192	6384192	6384192	6384192.0	6357854.1	1	1	1	1	1	1	6384192	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.56	6384192	6384192	6384192	6384192	6384192	6384192	6384192.0	6357854.1	1	1	1	1
pse_R941.40.fq.seed2.ont	2	2	2	1	1	1	6390651	6390651	6390651	6383652	6383652	6383652	2	6383652	6390651	6410639	66.36	66.40	6383652	6383652	6383652	6383652	6376668.3	6356786.2	1	1	1	1	1	1	6383652	0	0	0	0	1 + 0 part	6999	99.587	1.000	0.00	1.25	7.77	6383648	6383648	6383648	6383648	6383648	6383648	6376652.7	6356770.6	1	1	1	1
pse_R941.40.fq.seed3.ngs	1	1	1	1	1	1	6384179	6384179	6384179	6384179	6384179	6384179	1	6384179	6384179	6410639	66.40	66.40	6384179	6384179	6384179	6384179	6384179.0	6357828.2	1	1	1	1	1	1	6384179	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.00	0.55	6384179	6384179	6384179	6384179	6384179	6384179	6384179.0	6357828.2	1	1	1	1
pse_R941.40.fq.seed3.ont	1	1	1	1	1	1	6383610	6383610	6383610	6383610	6383610	6383610	1	6383610	6383610	6410639	66.40	66.40	6383610	6383610	6383610	6383610	6383610.0	6356695.0	1	1	1	1	1	1	6383610	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	1.25	8.00	6383608	6383608	6383608	6383608	6383608	6383608	6383606.0	6356691.0	1	1	1	1
pse_R941.40.fq.seed4.ngs	1	1	1	1	1	1	6384183	6384183	6384183	6384183	6384183	6384183	1	6384183	6384183	6410639	66.40	66.40	6384183	6384183	6384183	6384183	6384183.0	6357836.2	1	1	1	1	1	1	6384183	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.49	6384183	6384183	6384183	6384183	6384183	6384183	6384183.0	6357836.2	1	1	1	1
pse_R941.40.fq.seed4.ont	4	4	4	3	2	1	6440902	6440902	6440902	6433872	6410160	6383639	4	6383639	6440902	6410639	66.14	66.40	6383639	6383639	6383639	6383639	6327089.3	6356957.9	1	1	1	1	1	1	6383639	0	0	0	0	3 + 0 part	57263	99.587	1.000	0.00	1.33	8.02	6383637	6383637	6383637	6383637	6383637	6383637	6326881.1	6356748.7	1	1	1	1
pse_R941.40.fq.seed5.ngs	1	1	1	1	1	1	6384041	6384041	6384041	6384041	6384041	6384041	1	6384041	6384041	6410639	66.40	66.40	6384041	6384041	6384041	6384041	6384041.0	6357553.4	1	1	1	1	1	1	6384041	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.00	0.44	6384041	6384041	6384041	6384041	6384041	6384041	6384041.0	6357553.4	1	1	1	1
pse_R941.40.fq.seed5.ont	1	1	1	1	1	1	6383609	6383609	6383609	6383609	6383609	6383609	1	6383609	6383609	6410639	66.40	66.40	6383609	6383609	6383609	6383609	6383609.0	6356693.0	1	1	1	1	1	1	6383609	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	1.35	8.00	6383609	6383609	6383609	6383609	6383609	6383609	6383609.0	6356693.0	1	1	1	1
pse_R941.50.fq.seed1.ngs	1	1	1	1	1	1	6384193	6384193	6384193	6384193	6384193	6384193	1	6384193	6384193	6410639	66.40	66.40	6384193	6384193	6384193	6384193	6384193.0	6357856.1	1	1	1	1	1	1	6384193	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.55	6384189	6384189	6384189	6384189	6384189	6384189	6384185.0	6357848.1	1	1	1	1
pse_R941.50.fq.seed1.ont	2	2	2	2	1	1	6402808	6402808	6402808	6402808	6383693	6383693	2	6383693	6402808	6410639	66.30	66.40	6383693	6383693	6383693	6383693	6364692.1	6356917.3	1	1	1	1	1	1	6383693	0	0	0	0	1 + 0 part	19115	99.587	1.000	0.00	1.00	7.13	6383689	6383689	6383689	6383689	6383689	6383689	6364627.1	6356852.3	1	1	1	1
pse_R941.50.fq.seed2.ngs	1	1	1	1	1	1	6384173	6384173	6384173	6384173	6384173	6384173	1	6384173	6384173	6410639	66.40	66.40	6384173	6384173	6384173	6384173	6384173.0	6357816.3	1	1	1	1	1	1	6384173	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.49	6384173	6384173	6384173	6384173	6384173	6384173	6384173.0	6357816.3	1	1	1	1
pse_R941.50.fq.seed2.ont	2	2	2	1	1	1	6390645	6390645	6390645	6383644	6383644	6383644	2	6383644	6390645	6410639	66.36	66.40	6383644	6383644	6383644	6383644	6376658.3	6356770.3	1	1	1	1	1	1	6383644	0	0	0	0	1 + 0 part	7001	99.587	1.000	0.00	1.02	7.58	6383644	6383644	6383644	6383644	6383644	6383644	6376650.7	6356762.7	1	1	1	1
pse_R941.50.fq.seed3.ngs	1	1	1	1	1	1	6384186	6384186	6384186	6384186	6384186	6384186	1	6384186	6384186	6410639	66.40	66.40	6384186	6384186	6384186	6384186	6384186.0	6357842.2	1	1	1	1	1	1	6384186	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.52	6384179	6384179	6384179	6384179	6384179	6384179	6384172.0	6357828.2	1	1	1	1
pse_R941.50.fq.seed3.ont	1	1	1	1	1	1	6383642	6383642	6383642	6383642	6383642	6383642	1	6383642	6383642	6410639	66.40	66.40	6383642	6383642	6383642	6383642	6383642.0	6356758.7	1	1	1	1	1	1	6383642	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.88	7.68	6383635	6383635	6383635	6383635	6383635	6383635	6383628.0	6356744.8	1	1	1	1
pse_R941.50.fq.seed4.ngs	1	1	1	1	1	1	6384190	6384190	6384190	6384190	6384190	6384190	1	6384190	6384190	6410639	66.40	66.40	6384190	6384190	6384190	6384190	6384190.0	6357850.1	1	1	1	1	1	1	6384190	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.00	0.52	6384190	6384190	6384190	6384190	6384190	6384190	6384190.0	6357850.1	1	1	1	1
pse_R941.50.fq.seed4.ont	3	3	3	2	1	1	6414432	6414432	6414432	6407385	6383673	6383673	3	6383673	6414432	6410639	66.28	66.40	6383673	6383673	6383673	6383673	6353156.9	6356915.9	1	1	1	1	1	1	6383673	0	0	0	0	2 + 0 part	30759	99.587	1.000	0.00	1.08	7.63	6383673	6383673	6383673	6383673	6383673	6383673	6353061.5	6356820.4	1	1	1	1
pse_R941.50.fq.seed5.ngs	1	1	1	1	1	1	6384185	6384185	6384185	6384185	6384185	6384185	1	6384185	6384185	6410639	66.40	66.40	6384185	6384185	6384185	6384185	6384185.0	6357840.2	1	1	1	1	1	1	6384185	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.00	0.67	6384185	6384185	6384185	6384185	6384185	6384185	6384185.0	6357840.2	1	1	1	1
pse_R941.50.fq.seed5.ont	1	1	1	1	1	1	6383653	6383653	6383653	6383653	6383653	6383653	1	6383653	6383653	6410639	66.40	66.40	6383653	6383653	6383653	6383653	6383653.0	6356780.6	1	1	1	1	1	1	6383653	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	1.22	7.24	6383653	6383653	6383653	6383653	6383653	6383653	6383653.0	6356780.6	1	1	1	1
pse_R941.60.fq.seed1.ngs	1	1	1	1	1	1	6384215	6384215	6384215	6384215	6384215	6384215	1	6384215	6384215	6410639	66.40	66.40	6384215	6384215	6384215	6384215	6384215.0	6357899.9	1	1	1	1	1	1	6384215	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.69	6384215	6384215	6384215	6384215	6384215	6384215	6384215.0	6357899.9	1	1	1	1
pse_R941.60.fq.seed1.ont	2	2	2	2	1	1	6402822	6402822	6402822	6402822	6383699	6383699	2	6383699	6402822	6410639	66.30	66.40	6383699	6383699	6383699	6383699	6364690.2	6356929.3	1	1	1	1	1	1	6383699	0	0	0	0	1 + 0 part	19123	99.587	1.000	0.00	0.83	6.97	6383697	6383697	6383697	6383697	6383697	6383697	6364629.1	6356868.2	1	1	1	1
pse_R941.60.fq.seed2.ngs	1	1	1	1	1	1	6384171	6384171	6384171	6384171	6384171	6384171	1	6384171	6384171	6410639	66.40	66.40	6384171	6384171	6384171	6384171	6384171.0	6357812.3	1	1	1	1	1	1	6384171	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.03	0.45	6384171	6384171	6384171	6384171	6384171	6384171	6384171.0	6357812.3	1	1	1	1
pse_R941.60.fq.seed2.ont	2	2	2	1	1	1	6390660	6390660	6390660	6383659	6383659	6383659	2	6383659	6390660	6410639	66.36	66.40	6383659	6383659	6383659	6383659	6376673.3	6356800.2	1	1	1	1	1	1	6383659	0	0	0	0	1 + 0 part	7001	99.587	1.000	0.00	1.10	7.27	6383659	6383659	6383659	6383659	6383659	6383659	6376665.7	6356792.5	1	1	1	1
pse_R941.60.fq.seed3.ngs	1	1	1	1	1	1	6384197	6384197	6384197	6384197	6384197	6384197	1	6384197	6384197	6410639	66.40	66.40	6384197	6384197	6384197	6384197	6384197.0	6357864.1	1	1	1	1	1	1	6384197	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.56	6384197	6384197	6384197	6384197	6384197	6384197	6384197.0	6357864.1	1	1	1	1
pse_R941.60.fq.seed3.ont	1	1	1	1	1	1	6383689	6383689	6383689	6383689	6383689	6383689	1	6383689	6383689	6410639	66.40	66.40	6383689	6383689	6383689	6383689	6383689.0	6356852.3	1	1	1	1	1	1	6383689	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.85	7.14	6383689	6383689	6383689	6383689	6383689	6383689	6383689.0	6356852.3	1	1	1	1
pse_R941.60.fq.seed4.ngs	1	1	1	1	1	1	6384191	6384191	6384191	6384191	6384191	6384191	1	6384191	6384191	6410639	66.40	66.40	6384191	6384191	6384191	6384191	6384191.0	6357852.1	1	1	1	1	1	1	6384191	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.58	6384191	6384191	6384191	6384191	6384191	6384191	6384191.0	6357852.1	1	1	1	1
pse_R941.60.fq.seed4.ont	4	4	4	3	2	1	6447664	6447664	6447664	6440598	6416886	6383665	4	6383665	6447664	6410639	66.11	66.40	6383665	6383665	6383665	6383665	6320567.4	6357072.2	1	1	1	1	1	1	6383665	0	0	0	0	3 + 0 part	63999	99.587	1.000	0.00	1.00	7.57	6383663	6383663	6383663	6383663	6383663	6383663	6320297.3	6356800.5	1	1	1	1
pse_R941.60.fq.seed5.ngs	1	1	1	1	1	1	6384172	6384172	6384172	6384172	6384172	6384172	1	6384172	6384172	6410639	66.40	66.40	6384172	6384172	6384172	6384172	6384172.0	6357814.3	1	1	1	1	1	1	6384172	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.03	0.53	6384172	6384172	6384172	6384172	6384172	6384172	6384172.0	6357814.3	1	1	1	1
pse_R941.60.fq.seed5.ont	1	1	1	1	1	1	6383657	6383657	6383657	6383657	6383657	6383657	1	6383657	6383657	6410639	66.40	66.40	6383657	6383657	6383657	6383657	6383657.0	6356788.6	1	1	1	1	1	1	6383657	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	1.08	7.35	6383657	6383657	6383657	6383657	6383657	6383657	6383657.0	6356788.6	1	1	1	1
pse_R941.70.fq.seed1.ngs	1	1	1	1	1	1	6384180	6384180	6384180	6384180	6384180	6384180	1	6384180	6384180	6410639	66.40	66.40	6384180	6384180	6384180	6384180	6384180.0	6357830.2	1	1	1	1	1	1	6384180	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.58	6384180	6384180	6384180	6384180	6384180	6384180	6384180.0	6357830.2	1	1	1	1
pse_R941.70.fq.seed1.ont	3	3	3	2	1	1	6408118	6408118	6408118	6402793	6383678	6383678	3	6383678	6408118	6410639	66.27	66.40	6383678	6383678	6383678	6383678	6359392.7	6356891.8	1	1	1	1	1	1	6383678	0	0	0	0	2 + 0 part	24440	99.587	1.000	0.00	0.80	6.99	6383678	6383678	6383678	6383678	6383678	6383678	6359331.2	6356830.4	1	1	1	1
pse_R941.70.fq.seed2.ngs	1	1	1	1	1	1	6384193	6384193	6384193	6384193	6384193	6384193	1	6384193	6384193	6410639	66.40	66.40	6384193	6384193	6384193	6384193	6384193.0	6357856.1	1	1	1	1	1	1	6384193	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.05	0.53	6384193	6384193	6384193	6384193	6384193	6384193	6384193.0	6357856.1	1	1	1	1
pse_R941.70.fq.seed2.ont	2	2	2	1	1	1	6390213	6390213	6390213	6383704	6383704	6383704	2	6383704	6390213	6410639	66.36	66.40	6383704	6383704	6383704	6383704	6377208.3	6356888.8	1	1	1	1	1	1	6383704	0	0	0	0	1 + 0 part	6509	99.587	1.000	0.00	0.92	6.96	6383704	6383704	6383704	6383704	6383704	6383704	6377201.6	6356882.2	1	1	1	1
pse_R941.70.fq.seed3.ngs	1	1	1	1	1	1	6384193	6384193	6384193	6384193	6384193	6384193	1	6384193	6384193	6410639	66.40	66.40	6384193	6384193	6384193	6384193	6384193.0	6357856.1	1	1	1	1	1	1	6384193	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.55	6384193	6384193	6384193	6384193	6384193	6384193	6384193.0	6357856.1	1	1	1	1
pse_R941.70.fq.seed3.ont	1	1	1	1	1	1	6383678	6383678	6383678	6383678	6383678	6383678	1	6383678	6383678	6410639	66.40	66.40	6383678	6383678	6383678	6383678	6383678.0	6356830.4	1	1	1	1	1	1	6383678	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.74	7.27	6383678	6383678	6383678	6383678	6383678	6383678	6383678.0	6356830.4	1	1	1	1
pse_R941.70.fq.seed4.ngs	1	1	1	1	1	1	6384175	6384175	6384175	6384175	6384175	6384175	1	6384175	6384175	6410639	66.40	66.40	6384175	6384175	6384175	6384175	6384175.0	6357820.2	1	1	1	1	1	1	6384175	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.63	6384175	6384175	6384175	6384175	6384175	6384175	6384175.0	6357820.2	1	1	1	1
pse_R941.70.fq.seed4.ont	4	4	4	3	2	1	6441014	6441014	6441014	6433944	6410232	6383660	4	6383660	6441014	6410639	66.14	66.40	6383660	6383660	6383660	6383660	6327021.4	6357000.2	1	1	1	1	1	1	6383660	0	0	0	0	3 + 0 part	57354	99.587	1.000	0.00	0.80	7.33	6383660	6383660	6383660	6383660	6383660	6383660	6326816.7	6356794.5	1	1	1	1
pse_R941.70.fq.seed5.ngs	1	1	1	1	1	1	6383996	6383996	6383996	6383996	6383996	6383996	1	6383996	6383996	6410639	66.40	66.40	6383996	6383996	6383996	6383996	6383996.0	6357463.7	1	1	1	1	1	1	6383996	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.50	6383996	6383996	6383996	6383996	6383996	6383996	6383996.0	6357463.7	1	1	1	1
pse_R941.70.fq.seed5.ont	1	1	1	1	1	1	6383647	6383647	6383647	6383647	6383647	6383647	1	6383647	6383647	6410639	66.40	66.40	6383647	6383647	6383647	6383647	6383647.0	6356768.6	1	1	1	1	1	1	6383647	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.86	7.49	6383647	6383647	6383647	6383647	6383647	6383647	6383647.0	6356768.6	1	1	1	1
pse_R941.80.fq.seed1.ngs	1	1	1	1	1	1	6384171	6384171	6384171	6384171	6384171	6384171	1	6384171	6384171	6410639	66.40	66.40	6384171	6384171	6384171	6384171	6384171.0	6357812.3	1	1	1	1	1	1	6384171	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.49	6384171	6384171	6384171	6384171	6384171	6384171	6384171.0	6357812.3	1	1	1	1
pse_R941.80.fq.seed1.ont	3	3	3	2	2	1	6415549	6415549	6415549	6410224	6410224	6383668	3	6383668	6415549	6410639	66.23	66.40	6383668	6383668	6383668	6383668	6352059.8	6356924.9	1	1	1	1	1	1	6383668	0	0	0	0	2 + 0 part	31881	99.587	1.000	0.00	0.83	7.14	6383668	6383668	6383668	6383668	6383668	6383668	6351945.4	6356810.5	1	1	1	1
pse_R941.80.fq.seed2.ngs	1	1	1	1	1	1	6384172	6384172	6384172	6384172	6384172	6384172	1	6384172	6384172	6410639	66.40	66.40	6384172	6384172	6384172	6384172	6384172.0	6357814.3	1	1	1	1	1	1	6384172	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.53	6384172	6384172	6384172	6384172	6384172	6384172	6384172.0	6357814.3	1	1	1	1
pse_R941.80.fq.seed2.ont	3	3	3	2	2	1	6430555	6430555	6430555	6424045	6424045	6383650	3	6383650	6430555	6410639	66.30	66.40	6383650	6383650	6383650	6383650	6337347.5	6357035.8	1	1	1	1	1	1	6383650	0	0	0	0	2 + 0 part	46905	99.587	1.000	0.00	0.94	7.33	6383647	6383647	6383647	6383647	6383647	6383647	6337081.2	6356768.6	1	1	1	1
pse_R941.80.fq.seed3.ngs	1	1	1	1	1	1	6384171	6384171	6384171	6384171	6384171	6384171	1	6384171	6384171	6410639	66.40	66.40	6384171	6384171	6384171	6384171	6384171.0	6357812.3	1	1	1	1	1	1	6384171	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.56	6384171	6384171	6384171	6384171	6384171	6384171	6384171.0	6357812.3	1	1	1	1
pse_R941.80.fq.seed3.ont	1	1	1	1	1	1	6383651	6383651	6383651	6383651	6383651	6383651	1	6383651	6383651	6410639	66.40	66.40	6383651	6383651	6383651	6383651	6383651.0	6356776.6	1	1	1	1	1	1	6383651	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.75	7.43	6383651	6383651	6383651	6383651	6383651	6383651	6383651.0	6356776.6	1	1	1	1
pse_R941.80.fq.seed4.ngs	1	1	1	1	1	1	6384173	6384173	6384173	6384173	6384173	6384173	1	6384173	6384173	6410639	66.40	66.40	6384173	6384173	6384173	6384173	6384173.0	6357816.3	1	1	1	1	1	1	6384173	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.00	0.56	6384173	6384173	6384173	6384173	6384173	6384173	6384173.0	6357816.3	1	1	1	1
pse_R941.80.fq.seed4.ont	4	4	4	3	2	1	6447779	6447779	6447779	6440709	6416993	6383636	4	6383636	6447779	6410639	66.11	66.40	6383636	6383636	6383636	6383636	6320398.7	6357015.8	1	1	1	1	1	1	6383636	0	0	0	0	3 + 0 part	64143	99.587	1.000	0.00	0.85	7.58	6383636	6383636	6383636	6383636	6383636	6383636	6320131.1	6356746.7	1	1	1	1
pse_R941.80.fq.seed5.ngs	1	1	1	1	1	1	6384036	6384036	6384036	6384036	6384036	6384036	1	6384036	6384036	6410639	66.40	66.40	6384036	6384036	6384036	6384036	6384036.0	6357543.4	1	1	1	1	1	1	6384036	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.52	6384036	6384036	6384036	6384036	6384036	6384036	6384036.0	6357543.4	1	1	1	1
pse_R941.80.fq.seed5.ont	2	2	2	1	1	1	6390720	6390720	6390720	6383654	6383654	6383654	2	6383654	6390720	6410639	66.36	66.40	6383654	6383654	6383654	6383654	6376603.6	6356790.4	1	1	1	1	1	1	6383654	0	0	0	0	1 + 0 part	7066	99.587	1.000	0.00	0.74	7.44	6383654	6383654	6383654	6383654	6383654	6383654	6376595.8	6356782.6	1	1	1	1
pse_R941.90.fq.seed1.ngs	1	1	1	1	1	1	6384181	6384181	6384181	6384181	6384181	6384181	1	6384181	6384181	6410639	66.40	66.40	6384181	6384181	6384181	6384181	6384181.0	6357832.2	1	1	1	1	1	1	6384181	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.02	0.58	6384181	6384181	6384181	6384181	6384181	6384181	6384181.0	6357832.2	1	1	1	1
pse_R941.90.fq.seed1.ont	2	2	2	2	2	1	6410219	6410219	6410219	6410219	6410219	6383664	2	6383664	6410219	6410639	66.26	66.40	6383664	6383664	6383664	6383664	6357329.0	6356912.5	1	1	1	1	1	1	6383664	0	0	0	0	1 + 0 part	26555	99.587	1.000	0.00	0.64	7.16	6383664	6383664	6383664	6383664	6383664	6383664	6357219.0	6356802.5	1	1	1	1
pse_R941.90.fq.seed2.ngs	1	1	1	1	1	1	6384254	6384254	6384254	6384254	6384254	6384254	1	6384254	6384254	6410639	66.40	66.40	6384254	6384254	6384254	6384254	6384254.0	6357977.6	1	1	1	1	1	1	6384254	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.00	0.70	6384254	6384254	6384254	6384254	6384254	6384254	6384254.0	6357977.6	1	1	1	1
pse_R941.90.fq.seed2.ont	2	2	2	1	1	1	6390219	6390219	6390219	6383708	6383708	6383708	2	6383708	6390219	6410639	66.36	66.40	6383708	6383708	6383708	6383708	6377210.3	6356896.7	1	1	1	1	1	1	6383708	0	0	0	0	1 + 0 part	6511	99.587	1.000	0.00	0.78	7.46	6383708	6383708	6383708	6383708	6383708	6383708	6377203.6	6356890.1	1	1	1	1
pse_R941.90.fq.seed3.ngs	1	1	1	1	1	1	6384170	6384170	6384170	6384170	6384170	6384170	1	6384170	6384170	6410639	66.40	66.40	6384170	6384170	6384170	6384170	6384170.0	6357810.3	1	1	1	1	1	1	6384170	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.05	0.49	6384170	6384170	6384170	6384170	6384170	6384170	6384170.0	6357810.3	1	1	1	1
pse_R941.90.fq.seed3.ont	2	2	2	2	2	1	6410209	6410209	6410209	6410209	6410209	6383642	2	6383642	6410209	6410639	66.26	66.40	6383642	6383642	6383642	6383642	6357295.2	6356868.8	1	1	1	1	1	1	6383642	0	0	0	0	1 + 0 part	26567	99.587	1.000	0.00	0.72	7.50	6383642	6383642	6383642	6383642	6383642	6383642	6357185.1	6356758.7	1	1	1	1
pse_R941.90.fq.seed4.ngs	1	1	1	1	1	1	6384187	6384187	6384187	6384187	6384187	6384187	1	6384187	6384187	6410639	66.40	66.40	6384187	6384187	6384187	6384187	6384187.0	6357844.1	1	1	1	1	1	1	6384187	0	0	0	0	0 + 0 part	0	99.587	1.000	0.00	0.00	0.61	6384185	6384185	6384185	6384185	6384185	6384185	6384183.0	6357840.2	1	1	1	1
pse_R941.90.fq.seed4.ont	4	4	4	3	2	1	6440986	6440986	6440986	6433916	6410200	6383628	4	6383628	6440986	6410639	66.14	66.40	6383628	6383628	6383628	6383628	6326985.5	6356936.5	1	1	1	1	1	1	6383628	0	0	0	0	3 + 0 part	57358	99.587	1.000	0.00	0.75	7.86	6383626	6383626	6383626	6383626	6383626	6383626	6326776.8	6356726.8	1	1	1	1
pse_R941.90.fq.seed5.ngs	1	1	1	1	1	1	6383942	6383942	6383942	6383942	6383942	6383942	1	6383942	6383942	6410639	66.40	66.40	6383942	6383942	6383942	6383942	6383942.0	6357356.2	1	1	1	1	1	1	6383942	1	0	0	0	0 + 0 part	0	99.583	1.000	0.00	0.05	0.58	6383940	6383940	6383940	6383940	6383940	6383940	6383938.0	6357352.2	1	1	1	1
pse_R941.90.fq.seed5.ont	2	2	2	1	1	1	6390721	6390721	6390721	6383653	6383653	6383653	2	6383653	6390721	6410639	66.36	66.40	6383653	6383653	6383653	6383653	6376600.6	6356788.4	1	1	1	1	1	1	6383653	0	0	0	0	1 + 0 part	7068	99.587	1.000	0.00	0.70	7.38	6383653	6383653	6383653	6383653	6383653	6383653	6376592.8	6356780.6	1	1	1	1
pse_simplex.100.fq.seed1.ngs	4	4	1	1	1	1	6390484	6390484	6384177	6384177	6384177	6384177	4	6384177	6390484	6410639	66.40	66.40	6384177	6384177	6384177	6384177	6377878.4	6357826.4	1	1	1	1	1	1	6384177	0	0	0	0	0 + 1 part	1129	99.587	1.001	0.00	0.11	0.59	6384177	6389355	6384177	6384177	6384177	6384177	6377877.6	6357825.6	1	1	1	1
pse_simplex.100.fq.seed1.ont	9	9	4	3	1	1	6434865	6434865	6421191	6415898	6384145	6384145	9	6384145	6434865	6410639	66.27	66.40	6384145	6384145	6384145	6384145	6333916.5	6357852.5	1	1	1	1	1	1	6384145	0	0	0	0	5 + 1 part	45542	99.587	1.001	0.00	0.11	0.39	6384145	6389323	6384145	6384145	6384145	6384145	6333826.2	6357761.9	1	1	1	1
pse_simplex.100.fq.seed2.ngs	4	4	1	1	1	1	6390901	6390901	6384184	6384184	6384184	6384184	4	6384184	6390901	6410639	66.40	66.40	6384184	6384184	6384184	6384184	6377476.7	6357840.8	1	1	1	1	1	1	6384184	0	0	0	0	2 + 0 part	5042	99.587	1.000	0.02	0.03	0.64	6384184	6385859	6384184	6384184	6384184	6384184	6377474.5	6357838.6	1	1	1	1
pse_simplex.100.fq.seed2.ont	7	7	1	1	1	1	6401128	6401128	6384141	6384141	6384141	6384141	7	6384141	6401128	6410639	66.36	66.40	6384141	6384141	6384141	6384141	6367207.7	6357761.1	1	1	1	1	1	1	6384141	0	0	0	0	4 + 0 part	13671	99.587	1.001	0.00	0.13	0.34	6384141	6387457	6384141	6384141	6384141	6384141	6367199.9	6357753.4	1	1	1	1
pse_simplex.100.fq.seed3.ngs	4	4	1	1	1	1	6389496	6389496	6384225	6384225	6384225	6384225	4	6384225	6389496	6410639	66.40	66.40	6384225	6384225	6384225	6384225	6378959.8	6357921.3	1	1	1	1	2	2	6386330	0	0	0	0	1 + 0 part	1491	99.587	1.001	0.00	0.08	0.59	6384224	6388004	6384224	6384224	6384224	6384224	6378957.2	6357918.7	1	1	1	1
pse_simplex.100.fq.seed3.ont	9	9	3	2	1	1	6422402	6422402	6404745	6396739	6384185	6384185	9	6384185	6422402	6410639	66.29	66.40	6384185	6384185	6384185	6384185	6346239.4	6357884.2	1	1	1	1	2	2	6386290	0	0	0	0	6 + 0 part	34437	99.587	1.001	0.00	0.05	0.25	6384184	6387964	6384184	6384184	6384184	6384184	6346194.3	6357839.0	1	1	1	1
